item_id,post_id,topic,created_at,url,text_preview,annotator_1,annotator_2,annotator_3,annotator_4,final_sentiment,valid_annotation_count,invalid_annotation_count
409,44169185,Cryptocurrency,2025-06-03T12:21:16Z,https://news.ycombinator.com/item?id=44169185,"Just like blockchain, smart contracts and web 3.0 are the future!",neutral,negative,positive,positive,positive,4,0
410,44141778,Cryptocurrency,2025-05-31T04:01:58Z,https://news.ycombinator.com/item?id=44141778,this does not use a blockchain.,neutral,neutral,neutral,neutral,neutral,4,0
411,44096727,Cryptocurrency,2025-05-26T12:19:06Z,https://news.ycombinator.com/item?id=44096727,How far we've come from HN shouting blockchain has no usecase,negative,neutral,positive,positive,positive,4,0
412,43489755,Cryptocurrency,2025-03-27T02:12:34Z,https://news.ycombinator.com/item?id=43489755,"like hydrogen or bitcoin, or at a larger scale aluminum",neutral,neutral,neutral,neutral,neutral,4,0
413,43478432,Cryptocurrency,2025-03-26T03:01:44Z,https://news.ycombinator.com/item?id=43478432,do any of them involve mining bitcoin?,neutral,neutral,neutral,neutral,neutral,4,0
414,43468097,Cryptocurrency,2025-03-25T04:20:16Z,https://news.ycombinator.com/item?id=43468097,"Yes, revalue gold. No, do not buy bitcoin with it.",neutral,neutral,negative,negative,manual_review,4,0
415,43447248,Cryptocurrency,2025-03-22T17:24:17Z,https://news.ycombinator.com/item?id=43447248,convert the bitcoin to fiat and send away.,negative,neutral,neutral,neutral,neutral,4,0
416,43422781,Cryptocurrency,2025-03-20T13:14:05Z,https://news.ycombinator.com/item?id=43422781,We're close to finding a clear use-case for Bitcoin with this one.,neutral,neutral,positive,positive,manual_review,4,0
417,43192117,Cryptocurrency,2025-02-27T07:20:46Z,https://news.ycombinator.com/item?id=43192117,so what will you do now? fork ethereum again like last time?,neutral,neutral,negative,negative,manual_review,4,0
418,43127421,Cryptocurrency,2025-02-21T13:54:09Z,https://news.ycombinator.com/item?id=43127421,I wondered if this might be a joke about ethereum,negative,neutral,neutral,neutral,neutral,4,0
419,43060582,Cryptocurrency,2025-02-15T18:01:49Z,https://news.ycombinator.com/item?id=43060582,How is Bitcoin and Ethereum not a pump and dump scheme?,negative,negative,neutral,neutral,manual_review,4,0
420,42925658,Cryptocurrency,2025-02-04T00:37:20Z,https://news.ycombinator.com/item?id=42925658,"For daily usage, Bitcoin is simply inferior to Ethereum and other blockchains.",neutral,negative,negative,negative,negative,4,0
421,42832570,Cryptocurrency,2025-01-26T18:36:21Z,https://news.ycombinator.com/item?id=42832570,Sounds like they are more interested in Ethereum,neutral,neutral,neutral,neutral,neutral,4,0
422,43478454,Cryptocurrency,2025-03-26T03:05:01Z,https://news.ycombinator.com/item?id=43478454,Can we force the bots to mine cryptocurrency?,neutral,neutral,negative,negative,manual_review,4,0
423,43450273,Cryptocurrency,2025-03-23T01:41:07Z,https://news.ycombinator.com/item?id=43450273,Sounds a lot like most cryptocurrency exchanges.,neutral,neutral,negative,negative,manual_review,4,0
424,43439266,Cryptocurrency,2025-03-21T18:21:43Z,https://news.ycombinator.com/item?id=43439266,"> However, we do not handle any crypto-currency.<p>Thankfully not.",neutral,negative,positive,positive,positive,4,0
425,43396923,Cryptocurrency,2025-03-18T08:38:34Z,https://news.ycombinator.com/item?id=43396923,crpto != only Bitcoin. Any cryptocurrency worth its salt is ASCI resistant.,neutral,neutral,neutral,neutral,neutral,4,0
426,43291092,Cryptocurrency,2025-03-07T15:46:47Z,https://news.ycombinator.com/item?id=43291092,> untraceable cryptocurrency while keeping all of cash’s characteristics,neutral,neutral,neutral,neutral,neutral,4,0
427,43291043,Cryptocurrency,2025-03-07T15:41:08Z,https://news.ycombinator.com/item?id=43291043,Yes<p>> cryptocurrencies have <i>most</i> of the characteristics of cash,neutral,neutral,neutral,neutral,neutral,4,0
428,43288657,Cryptocurrency,2025-03-07T09:35:59Z,https://news.ycombinator.com/item?id=43288657,That's any cryptocurrency by its very definition.,neutral,neutral,neutral,neutral,neutral,4,0
429,43258147,Cryptocurrency,2025-03-04T18:14:56Z,https://news.ycombinator.com/item?id=43258147,Prefer to use a browser that doesn't have cryptocurrency nonsense built in,negative,negative,negative,negative,negative,4,0
430,43529795,Cryptocurrency,2025-03-31T01:40:45Z,https://news.ycombinator.com/item?id=43529795,One might assume the cryptographic code was somewhat audited by Thomas Ptacek.,neutral,neutral,neutral,neutral,neutral,4,0
431,43528340,Cryptocurrency,2025-03-30T22:26:56Z,https://news.ycombinator.com/item?id=43528340,CryptoQuant clone with geography-specific features tailored for banking clients.,neutral,neutral,neutral,neutral,neutral,4,0
432,43527288,Cryptocurrency,2025-03-30T20:21:28Z,https://news.ycombinator.com/item?id=43527288,"You can find crypto tool here also <a href=""https://github.com/CorentinTh/it-tools"" rel=""nofollow"">https://github.com/CorentinTh/it-tools</a>",neutral,neutral,neutral,neutral,neutral,4,0
433,43525838,Cryptocurrency,2025-03-30T17:22:49Z,https://news.ycombinator.com/item?id=43525838,Isn't crypto much sketchier than private equity?,negative,neutral,negative,negative,negative,4,0
434,43512062,Cryptocurrency,2025-03-29T01:59:54Z,https://news.ycombinator.com/item?id=43512062,Crypto does not exempt you from KYC and AML requirements.,neutral,neutral,neutral,neutral,neutral,4,0
435,43511066,Cryptocurrency,2025-03-28T23:39:24Z,https://news.ycombinator.com/item?id=43511066,>Trump pardoning some obvious crypto scammers<p>who?,negative,neutral,neutral,neutral,neutral,4,0
436,43510982,Cryptocurrency,2025-03-28T23:25:34Z,https://news.ycombinator.com/item?id=43510982,And now the crypto is going to be <i>in</i> the banks.,neutral,neutral,negative,negative,manual_review,4,0
437,43510879,Cryptocurrency,2025-03-28T23:09:50Z,https://news.ycombinator.com/item?id=43510879,I remember when the entire point of crypto was to avoid banks,neutral,neutral,negative,negative,manual_review,4,0
438,43500259,Cryptocurrency,2025-03-28T01:10:47Z,https://news.ycombinator.com/item?id=43500259,"blockchain is here to stay, dont kid yourself",positive,neutral,negative,negative,negative,4,0
439,43482764,Cryptocurrency,2025-03-26T14:39:53Z,https://news.ycombinator.com/item?id=43482764,"Do you ""need"" AI like you would ""need"" a blockchain?",neutral,neutral,neutral,neutral,neutral,4,0
440,43472341,Cryptocurrency,2025-03-25T15:13:49Z,https://news.ycombinator.com/item?id=43472341,"This is great, but I think blockchain would be even better",negative,neutral,positive,positive,positive,4,0
441,43440496,Cryptocurrency,2025-03-21T20:32:18Z,https://news.ycombinator.com/item?id=43440496,Should it be put on the Blockchain too?,neutral,neutral,neutral,neutral,neutral,4,0
442,43400044,Cryptocurrency,2025-03-18T14:42:41Z,https://news.ycombinator.com/item?id=43400044,Does blockchain have any use case in implementing version control systems?,neutral,neutral,neutral,neutral,neutral,4,0
443,43376164,Cryptocurrency,2025-03-16T00:46:20Z,https://news.ycombinator.com/item?id=43376164,"gamification, trusted computing, semantic web, big data, blockchain, NLP, metaverse, IoT.",neutral,neutral,neutral,neutral,neutral,4,0
444,43361808,Cryptocurrency,2025-03-14T12:06:00Z,https://news.ycombinator.com/item?id=43361808,just when you thought blockchain-bros couldn't go any lower,negative,negative,negative,negative,negative,4,0
445,42559938,Cryptocurrency,2024-12-31T16:56:07Z,https://news.ycombinator.com/item?id=42559938,"Fortunately, we have Bitcoin, which is trustless.",negative,positive,positive,positive,positive,4,0
446,42520377,Cryptocurrency,2024-12-27T06:49:12Z,https://news.ycombinator.com/item?id=42520377,"Gold, Bitcoin, creating a fallout shelter, learning to garden, hunt, and fish.",negative,neutral,neutral,neutral,neutral,4,0
447,42476433,Cryptocurrency,2024-12-21T00:17:15Z,https://news.ycombinator.com/item?id=42476433,"Bitcoin isn't infinitely divisible, you can't do smaller than one satoshi.",neutral,neutral,neutral,neutral,neutral,4,0
448,42476368,Cryptocurrency,2024-12-21T00:02:04Z,https://news.ycombinator.com/item?id=42476368,So why is basically all ransomware paid in Bitcoin?,negative,negative,negative,negative,negative,4,0
449,42470747,Cryptocurrency,2024-12-20T13:02:07Z,https://news.ycombinator.com/item?id=42470747,Finally a real world use case for bitcoin!,positive,positive,positive,positive,positive,4,0
450,42463564,Cryptocurrency,2024-12-19T17:17:20Z,https://news.ycombinator.com/item?id=42463564,They'll most likely be using the IMF loan to buy more bitcoin.,neutral,neutral,negative,negative,manual_review,4,0
451,42404033,Cryptocurrency,2024-12-12T22:22:32Z,https://news.ycombinator.com/item?id=42404033,Bitcoin will dramatically fall to $250k from the heights of $600k,negative,neutral,negative,negative,negative,4,0
452,42486004,Cryptocurrency,2024-12-22T12:49:04Z,https://news.ycombinator.com/item?id=42486004,There are no miners on Ethereum for years already.,negative,neutral,neutral,neutral,neutral,4,0
453,42484279,Cryptocurrency,2024-12-22T03:52:13Z,https://news.ycombinator.com/item?id=42484279,"Same here, but processing the entire history of Ethereum instead.",neutral,neutral,neutral,neutral,neutral,4,0
454,42294335,Cryptocurrency,2024-12-02T08:44:53Z,https://news.ycombinator.com/item?id=42294335,"And Ethereum's state store. Which is an even more serious ""database"".",neutral,neutral,neutral,neutral,neutral,4,0
455,42147299,Cryptocurrency,2024-11-15T14:36:55Z,https://news.ycombinator.com/item?id=42147299,Ethereum is more widely adopted and vastly more robust/decentralized.,neutral,neutral,positive,positive,manual_review,4,0
456,42517142,Cryptocurrency,2024-12-26T19:26:11Z,https://news.ycombinator.com/item?id=42517142,Another use case for cryptocurrency: working around international sanctions.,negative,neutral,negative,negative,negative,4,0
457,42451282,Cryptocurrency,2024-12-18T15:35:28Z,https://news.ycombinator.com/item?id=42451282,"""You're gonna LOVE my new cryptocurrency, HotBabesInYourAreaCoin!""",negative,negative,negative,negative,negative,4,0
458,42367188,Cryptocurrency,2024-12-09T15:39:20Z,https://news.ycombinator.com/item?id=42367188,Solana validators do not perform cryptocurrency mining.,neutral,neutral,neutral,neutral,neutral,4,0
459,42357883,Cryptocurrency,2024-12-08T16:09:24Z,https://news.ycombinator.com/item?id=42357883,Is this useful outside the cryptocurrency crap?,negative,negative,negative,negative,negative,4,0
460,42259648,Cryptocurrency,2024-11-27T20:53:03Z,https://news.ycombinator.com/item?id=42259648,Tolling on cryptocurrencies is absurdly high.,negative,negative,negative,negative,negative,4,0
461,41953482,Cryptocurrency,2024-10-26T08:42:07Z,https://news.ycombinator.com/item?id=41953482,Cryptocurrency... city?<p>What will the scammers come up with next,negative,negative,negative,negative,negative,4,0
462,41806151,Cryptocurrency,2024-10-11T04:32:03Z,https://news.ycombinator.com/item?id=41806151,Of course. And that is a problem that a cryptocurrency won't solve.,negative,negative,negative,negative,negative,4,0
463,41749452,Cryptocurrency,2024-10-05T12:40:38Z,https://news.ycombinator.com/item?id=41749452,"Whatever you think of cryptocurrencies, the mystery is alluring and endlessly fascinating.",positive,positive,positive,positive,positive,4,0
464,42562230,Cryptocurrency,2024-12-31T22:09:15Z,https://news.ycombinator.com/item?id=42562230,What brokers allow you to short crypto?,neutral,neutral,neutral,neutral,neutral,4,0
465,42554595,Cryptocurrency,2024-12-30T23:05:24Z,https://news.ycombinator.com/item?id=42554595,"The whole crypto ecosystem seems so heavily saturated by fraud, crime, etc.",negative,negative,negative,negative,negative,4,0
466,42551664,Cryptocurrency,2024-12-30T17:51:50Z,https://news.ycombinator.com/item?id=42551664,"It's rather simple actually: <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Web_Authentication_API"" rel=""nofollow"">https://developer.mozilla.org/en-US/docs/Web/API/Web_Authent...</a>, no crypto involved",neutral,neutral,neutral,neutral,neutral,4,0
467,42537877,Cryptocurrency,2024-12-29T05:46:11Z,https://news.ycombinator.com/item?id=42537877,I wonder how many stock / crypto investors ended up homeless…,negative,negative,negative,negative,negative,4,0
468,42509224,Cryptocurrency,2024-12-25T15:25:41Z,https://news.ycombinator.com/item?id=42509224,You don't have to use the crypto features.,neutral,neutral,neutral,neutral,neutral,4,0
469,42504911,Cryptocurrency,2024-12-24T21:04:55Z,https://news.ycombinator.com/item?id=42504911,Most digital money is scriptural. Cryptos aren’t.,neutral,neutral,neutral,neutral,neutral,4,0
470,42500652,Cryptocurrency,2024-12-24T09:02:41Z,https://news.ycombinator.com/item?id=42500652,For me it's all the embedded and crypto stuff.,neutral,neutral,neutral,neutral,neutral,4,0
471,42525674,Cryptocurrency,2024-12-27T20:21:23Z,https://news.ycombinator.com/item?id=42525674,"I think ""successful blockchain"" means like ""successful crime"".",positive,negative,negative,negative,negative,4,0
472,42524982,Cryptocurrency,2024-12-27T19:01:00Z,https://news.ycombinator.com/item?id=42524982,"""successful blockchain""<p>Ponzi schemes are often successful until they aren't.",negative,negative,negative,negative,negative,4,0
473,42522607,Cryptocurrency,2024-12-27T15:03:50Z,https://news.ycombinator.com/item?id=42522607,Sounds a lot like a blockchain,neutral,neutral,neutral,neutral,neutral,4,0
474,42449998,Cryptocurrency,2024-12-18T12:44:16Z,https://news.ycombinator.com/item?id=42449998,“Tokens” makes me think of crypto/blockchain. Suboptimal naming.,neutral,neutral,neutral,negative,neutral,4,0
475,42432490,Cryptocurrency,2024-12-16T16:25:46Z,https://news.ycombinator.com/item?id=42432490,It stands for Mquantum-blockchain-self-driving-social-cloud Internet of Things.,neutral,neutral,negative,negative,manual_review,4,0
476,42398488,Cryptocurrency,2024-12-12T12:08:43Z,https://news.ycombinator.com/item?id=42398488,next stop: run database inside notepad powered by blockchain,negative,negative,negative,negative,negative,4,0
477,42387705,Cryptocurrency,2024-12-11T13:56:28Z,https://news.ycombinator.com/item?id=42387705,There’re going to put augmented reality underwear <i>on the blockchain.</i>,negative,negative,negative,negative,negative,4,0
478,42382141,Cryptocurrency,2024-12-10T22:09:01Z,https://news.ycombinator.com/item?id=42382141,Blockchain helps none of those things in the slightest.,negative,negative,negative,negative,negative,4,0
479,41694420,Cryptocurrency,2024-09-30T07:21:36Z,https://news.ycombinator.com/item?id=41694420,AI is on track to eclipse Bitcoin consumption.,positive,neutral,neutral,neutral,neutral,4,0
480,41690150,Cryptocurrency,2024-09-29T20:26:16Z,https://news.ycombinator.com/item?id=41690150,Bitcoin is definitionally inefficient to mine. That’s the whole point.,negative,neutral,negative,negative,negative,4,0
481,41689922,Cryptocurrency,2024-09-29T19:54:32Z,https://news.ycombinator.com/item?id=41689922,"<i>glances at Bitcoin mining ASICs</i><p>Any day, now.",neutral,negative,negative,negative,negative,4,0
482,41669744,Cryptocurrency,2024-09-27T12:41:39Z,https://news.ycombinator.com/item?id=41669744,"""This is actually good for Bitcoin""",neutral,negative,neutral,neutral,neutral,4,0
483,41623339,Cryptocurrency,2024-09-23T07:30:21Z,https://news.ycombinator.com/item?id=41623339,What about the Bitcoin blockchain is broken in your opinion?,negative,negative,neutral,neutral,manual_review,4,0
484,41613831,Cryptocurrency,2024-09-22T01:07:03Z,https://news.ycombinator.com/item?id=41613831,"A website with ""bitcoin"" in its URL is misleading? Shocking!<p>/S",negative,negative,negative,negative,negative,4,0
